MemberID,TotalAttendance,Went,NoShow,DidntGo,WentPct,NoShowPct,DidntGoPct,fit.cluster
273,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
274,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
275,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
276,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
277,-0.080994009,-0.379361962,-0.396965509,2.138013484,-0.488564011,-0.428750088,7.258253446,2
278,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
279,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
280,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
281,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
282,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
283,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
284,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
285,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
286,1.257016296,-0.379361962,2.016758955,-0.222887196,-0.488564011,1.281921636,-0.211529613,4
287,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
288,0.365009426,-0.379361962,0.809896723,2.138013484,-0.488564011,1.281921636,3.523361916,2
289,1.703019731,1.261415524,2.016758955,-0.222887196,0.769173297,0.939787291,-0.211529613,5
290,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
291,0.365009426,0.441026781,0.809896723,-0.222887196,1.083607624,1.281921636,-0.211529613,4
292,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
293,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
294,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
295,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
296,1.257016296,1.261415524,0.809896723,2.138013484,1.083607624,0.426585774,1.655916152,2
297,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
298,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
299,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
300,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
301,0.811012861,-0.379361962,2.016758955,-0.222887196,-0.488564011,1.852259589,-0.211529613,4
302,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
303,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
304,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
305,2.149023166,0.441026781,4.430483418,-0.222887196,0.035598012,1.852259589,-0.211529613,5
306,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
307,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
308,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
309,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
310,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
311,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
312,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
313,0.365009426,0.441026781,-0.396965509,2.138013484,1.083607624,-0.428750088,3.523361916,2
314,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
315,4.825043777,6.183747983,0.809896723,2.138013484,1.607769647,-0.143752178,0.410703316,1
316,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
317,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
318,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
319,0.365009426,0.441026781,-0.396965509,-0.222887196,1.083607624,-0.428750088,-0.211529613,3
320,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
321,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
322,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
323,5.271047212,5.36335924,-0.396965509,2.138013484,1.20466484,-0.428750088,0.362896704,1
324,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
325,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
326,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
327,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
328,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
329,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
330,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
331,3.933036906,0.441026781,4.430483418,9.220715522,-0.174129684,0.939787291,2.77638361,2
332,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
333,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
334,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
335,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
336,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
337,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
338,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
339,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
340,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
341,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
342,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
343,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
344,-0.080994009,-0.379361962,-0.396965509,2.138013484,-0.488564011,-0.428750088,7.258253446,2
345,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
347,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
348,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
349,2.595026601,1.261415524,4.430483418,-0.222887196,0.409774861,1.526205558,-0.211529613,5
350,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
351,0.365009426,-0.379361962,2.016758955,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
352,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
353,0.365009426,-0.379361962,2.016758955,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
354,1.257016296,2.081804267,0.809896723,-0.222887196,1.869693442,0.426585774,-0.211529613,3
355,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
356,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
357,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
358,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
359,0.365009426,0.441026781,-0.396965509,2.138013484,1.083607624,-0.428750088,3.523361916,2
360,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
361,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
362,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
363,0.811012861,1.261415524,-0.396965509,-0.222887196,1.607769647,-0.428750088,-0.211529613,3
364,1.703019731,-0.379361962,5.63734565,-0.222887196,-0.488564011,2.99259336,-0.211529613,5
365,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
366,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
367,2.595026601,1.261415524,2.016758955,-0.222887196,0.409774861,0.548727735,-0.211529613,5
368,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
369,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
370,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
371,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
372,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
373,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
374,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
375,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
376,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
377,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
378,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
379,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
380,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
381,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
382,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
383,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
384,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
385,0.811012861,-0.379361962,2.016758955,2.138013484,-0.488564011,1.852259589,2.27814908,2
386,0.811012861,0.441026781,2.016758955,-0.222887196,0.559445601,1.852259589,-0.211529613,4
387,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
388,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
389,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
390,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
391,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
392,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
393,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
394,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
395,1.703019731,2.081804267,0.809896723,2.138013484,1.398041951,0.255518602,1.282426999,3
396,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
397,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
398,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
399,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
400,2.149023166,0.441026781,4.430483418,-0.222887196,0.035598012,1.852259589,-0.211529613,5
401,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
402,2.595026601,2.90219301,0.809896723,2.138013484,1.308113734,0.060159891,0.855902386,1
403,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
404,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
405,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
406,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
407,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
408,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
409,3.041030036,5.36335924,0.809896723,-0.222887196,2.26273635,-0.001082157,-0.211529613,1
410,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
411,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
412,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
413,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
414,0.365009426,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
415,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
416,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
417,2.149023166,-0.379361962,5.63734565,2.138013484,-0.488564011,2.422255407,1.033683223,5
418,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
419,3.487033471,-0.379361962,8.051070114,-0.222887196,-0.488564011,2.232370846,-0.211529613,5
420,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
421,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
422,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
423,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
424,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
425,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
426,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
427,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
428,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
429,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
430,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
431,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
432,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
433,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
434,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
435,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
436,-0.080994009,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
437,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
438,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
439,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
440,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
441,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
442,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
443,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
444,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
445,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
446,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
447,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
448,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
449,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
450,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
451,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
452,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
453,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
454,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
455,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
456,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
457,1.703019731,0.441026781,0.809896723,-0.222887196,0.140304643,0.255518602,-0.211529613,6
458,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
459,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
460,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
461,1.257016296,-0.379361962,0.809896723,4.498914163,-0.488564011,0.426585774,3.523361916,2
462,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
463,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
464,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
465,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
466,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
467,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
468,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
469,1.257016296,-0.379361962,-0.396965509,9.220715522,-0.488564011,-0.428750088,7.258253446,2
470,-0.080994009,0.441026781,-0.396965509,-0.222887196,2.655779259,-0.428750088,-0.211529613,3
471,3.041030036,2.90219301,3.223621187,-0.222887196,1.083607624,0.854253705,-0.211529613,5
472,0.365009426,0.441026781,-0.396965509,2.138013484,1.083607624,-0.428750088,3.523361916,2
473,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
474,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
475,0.811012861,1.261415524,-0.396965509,-0.222887196,1.607769647,-0.428750088,-0.211529613,3
476,0.811012861,0.441026781,2.016758955,-0.222887196,0.559445601,1.852259589,-0.211529613,4
477,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
478,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
479,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
480,-0.080994009,-0.379361962,-0.396965509,2.138013484,-0.488564011,-0.428750088,7.258253446,2
481,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
482,-0.080994009,-0.379361962,-0.396965509,2.138013484,-0.488564011,-0.428750088,7.258253446,2
483,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
484,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
485,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
486,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
487,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
488,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
489,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
490,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
491,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
492,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
493,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
494,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
495,2.149023166,2.90219301,0.809896723,2.138013484,1.607769647,0.141587865,1.033683223,1
496,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
497,2.149023166,2.081804267,-0.396965509,-0.222887196,1.083607624,-0.428750088,-0.211529613,3
498,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
499,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
500,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
501,3.041030036,2.081804267,3.223621187,-0.222887196,0.690564715,0.854253705,-0.211529613,5
502,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
503,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
504,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
505,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
506,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
507,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
508,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
509,0.365009426,0.441026781,-0.396965509,2.138013484,1.083607624,-0.428750088,3.523361916,2
510,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
511,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
512,1.257016296,0.441026781,-0.396965509,2.138013484,0.297521806,-0.428750088,1.655916152,2
513,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
514,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
515,2.595026601,1.261415524,3.223621187,-0.222887196,0.409774861,1.037637714,-0.211529613,5
516,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
517,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
518,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
519,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
520,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
521,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
522,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
523,0.811012861,-0.379361962,2.016758955,-0.222887196,-0.488564011,1.852259589,-0.211529613,4
524,0.811012861,-0.379361962,2.016758955,2.138013484,-0.488564011,1.852259589,2.27814908,2
525,1.257016296,0.441026781,0.809896723,4.498914163,0.297521806,0.426585774,3.523361916,2
526,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
527,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
528,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
529,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
530,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
531,3.041030036,4.542970497,-0.396965509,2.138013484,1.869693442,-0.428750088,0.722193269,1
532,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
533,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
534,-0.080994009,-0.379361962,0.809896723,-0.222887196,-0.488564011,2.99259336,-0.211529613,4
535,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
536,3.487033471,1.261415524,2.016758955,11.5816162,0.210109064,0.331472426,3.938681854,2
537,2.595026601,1.261415524,3.223621187,-0.222887196,0.409774861,1.037637714,-0.211529613,5
538,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
539,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
540,1.703019731,0.441026781,4.430483418,-0.222887196,0.140304643,2.30832467,-0.211529613,5
541,-0.526997444,-0.379361962,-0.396965509,-0.222887196,-0.488564011,-0.428750088,-0.211529613,6
